Symbol,Description,Price,Price - Currency,Price change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month
SDO,Stadio Holdings Pty Ltd.,1181,ZAC,0,1.8981880931837791,-1.5833333333333333,-4.681194511702986,4.052863436123348,-10.190114068441064,56.63129973474801,280.96774193548384,184.62655916940906,184.62655916940906,1.597546997237455,2.759031461286611
ITE,Italtile Limited,823,ZAC,0.3658536585365854,-4.3023255813953485,-6.900452488687783,-17.94616151545364,-12.35356762513312,-9.56043956043956,-23.22761194029851,-50.121212121212125,-33.25320993504705,480.03656781692405,3.7823001162073644,2.7288424521284997
SAC,SA Corporate Real Estate Ltd.,341,ZAC,-1.1594202898550725,0.5899705014749262,-7.588075880758808,-12.564102564102564,4.923076923076923,-6.0606060606060606,17.18213058419244,60.84905660377358,-31.388329979879277,89.44444444444444,2.85974548040443,2.917488032759795
RBX,Raubex Group Limited,5069,ZAC,-2.519230769230769,-3.7592557433073854,-1.3429349941611521,-2.8182515337423313,23.36334874665369,13.451208594449419,19.58008964378391,76.86671318911375,163.32467532467533,181.61111111111111,3.005094037116089,2.3550042049806055
AFH,Alexander Forbes Group Holdings Limited,814,ZAC,-0.24509803921568626,5.714285714285714,11.659807956104252,-0.7317073170731707,-5.238649592549476,4.492939666238768,-5.677867902665121,110.88082901554404,11.506849315068493,0.49382716049382713,4.625209169620962,4.789226242314375
SAP,Sappi Limited,1454,ZAC,-6.072351421188631,2.0350877192982457,-19.535141117874932,-15.710144927536232,-36.78260869565217,-40.77393075356415,-55.73820395738204,-67.5735950044603,-78.96412037037037,-80.45399429482475,5.441940169682015,5.733814436974946
ARL,Astral Foods Limited,23657,ZAC,-1.078820823750784,-2.045463955943853,-9.133858267716535,-14.979335130278526,3.872667398463227,-10.859489807453182,32.86717214265656,62.15641921996024,83.40181409411582,1416.474358974359,1.7974925230506458,2.525084836072719
CCD,Cell C Holdings Ltd.,2545,ZAC,-3.9622641509433962,-2.8625954198473282,-1.1266511266511265,-15.166666666666666,-5.7407407407407405,-10.701754385964913,-5.7407407407407405,-5.7407407407407405,-5.7407407407407405,-5.7407407407407405,3.7516982221259045,4.123738116233788
SSS,Stor-Age Property REIT Ltd.,1743,ZAC,-0.05733944954128441,0.1724137931034483,-2.57126886528787,-3.488372093023256,-2.4076147816349383,-1.9133370849746765,14.746543778801843,29.5910780669145,80.62176165803109,76.23862487360971,1.9224696284702532,2.9670784520262243
CLI,Clientele Limited,1912,ZAC,0.10471204188481677,0.10471204188481675,15.949060036385688,31.77119228118539,42.79312920089619,45.2887537993921,69.80461811722913,105.59139784946237,29.891304347826086,139,1.6357774760545585,2.6403788970568884
THA,Tharisa Plc,2804,ZAC,-1.267605633802817,0.8996041741633681,7.846153846153846,-1.4411247803163445,24.56685917370058,3.8518518518518516,100.14275517487509,-4.625850340136054,276.3758389261745,-6.533333333333333,3.5340185186756505,4.220933996036663
BAT,Brait PLC,211,ZAC,-2.314814814814815,-6.6371681415929205,-0.4716981132075472,-8.26086956521739,1.4423076923076923,-2.314814814814815,1.932367149758454,8.400881296082447,-97.26409930753708,-49.39462989522426,3.129515610253251,3.751660752192657
AEL,Altron Limited Class A,2138,ZAC,-1.0185185185185186,-4.553571428571429,-3.6936936936936937,-1.4746543778801844,12.348922753547031,10.206185567010309,-7.765314926660914,91.57706093189964,256.3333333333333,-14.48,3.805385193926812,4.21736094067236
RCL,RCL Foods Limited,894,ZAC,0,1.0169491525423728,1.4755959137343928,2.0547945205479454,-7.835051546391752,-8.775510204081632,-7.357512953367876,-0.6666666666666666,-35.21739130434783,-45.98187311178248,2.8846209525233557,3.9454533673473917
BTN,Burstone Group Limited,955,ZAC,-1.1387163561076603,1.812366737739872,-1.0362694300518134,-4.3086172344689375,-0.10460251046025104,3.579175704989154,9.770114942528735,29.931972789115648,29.931972789115648,29.931972789115648,2.6286788307795543,2.223198501479841
OAO,Oando PLC,15,ZAC,0,-37.5,-40,-21.05263157894737,0,-42.30769230769231,-50,8.333441666775,-72.91663958330625,-94.3530115394881,31.111111111111107,8.846153846153845
LSK,"Lesaka Technologies, Inc.",8300,ZAC,2.4691358024691357,2.4691358024691357,2.595797280593325,14.388092613009922,14.042319318494092,9.210526315789474,4.824450618843143,11.349610947142473,11.349610947142473,11.349610947142473,1.7971359723876748,2.6599626386867268
BLU,Blu Label Unlimited Group Ltd,835,ZAC,-1.8801410105757932,-7.222222222222222,-5.113636363636363,-17.733990147783253,-24.09090909090909,-20.095693779904305,-5.328798185941043,88.06306306306307,-50,-7.222222222222222,3.226287337489869,3.1571158509452997
PWR,"PowerFleet, Inc.",5400,ZAC,-0.09250693802035154,3.8461538461538463,8,-14.435113294248138,-36.49300246971657,-36.94535263895376,-47.996918335901384,-40,-40,-40,2.8862164662349676,2.69816669278669
DIB,Dipula Properties Limited Class B,707,ZAC,0.5689900426742532,1.7266187050359711,-0.2820874471086037,1.1444921316165952,3.9705882352941178,4.896142433234421,29.487179487179485,93.6986301369863,-23.56756756756757,26.25,3.3654231795801275,3.0927752744940067
WVR,Weaver Fintech Ltd.,6499,ZAC,0,2.3464566929133857,3.9341116264193188,-3,20.35185185185185,1.546875,75.64864864864865,75.64864864864865,75.64864864864865,75.64864864864865,2.6107530145061726,1.9969100480083475
EMI,Emira Property Fund Ltd.,1500,ZAC,2.3890784982935154,2.880658436213992,0.7387508394895903,11.607142857142858,2.0408163265306123,9.970674486803519,44.927536231884055,51.66835187057634,-1.639344262295082,183.0188679245283,3.1200475737625393,3.430806469225586
CAA,CA Sales Holdings (Pty) Ltd.,1400,ZAC,0.35842293906810035,-0.14265335235378032,0.7194244604316546,-6.666666666666667,-12.554653341661462,-6.666666666666667,-27.083333333333332,177.22772277227722,177.22772277227722,177.22772277227722,2.080715646792895,3.560336363292339
TSG,Tsogo Sun Limited,698,ZAC,4.962406015037594,-0.2857142857142857,0,-8.758169934640524,0.14347202295552366,-0.9929078014184397,-14.774114774114775,7.550077041602465,-72.57367387033399,-58.79574970484062,4.9327237429943755,3.8913014460426423
KAP,KAP Limited,240,ZAC,-5.88235294117647,-3.225806451612903,7.623318385650224,10.091743119266056,43.712574850299404,23.076923076923077,-14.285714285714286,-42.028985507246375,-62.14282793311947,2303.930426246913,5.305652496402542,4.537813714327407
OCE,Oceana Group Limited,5400,ZAC,-0.037023324694557574,-1.4238773274917853,1.675767275466014,-2.3684686313505696,-0.8992475683611671,-5.079978906661979,-5.478732714860843,-24.28491306786315,-56.45161290322581,283.90404105213884,2.2363162050527228,3.2337625399744665
SEA,Spear REIT Ltd.,1266,ZAC,0,-2.2393822393822393,-2.9885057471264367,0.9569377990430622,12.035398230088495,9.61038961038961,30.246913580246915,91.81818181818181,36.86486486486486,36.86486486486486,2.7520716093468605,3.628561100557015
SBP,Sabvest Capital Ltd.,15700,ZAC,4.6596893540430635,4.6596893540430635,10.961905435013076,8.952116585704372,25.80128205128205,26.704866435315957,51.690821256038646,214,390.625,390.625,1.695896799165714,2.7118854652754196
SPG,Super Group Limited,1628,ZAC,-0.42813455657492355,2.5188916876574305,-3.668639053254438,-1.3333333333333333,-6.758304696449026,-14.540682414698162,-46.58792650918635,-46.27062706270627,-60.02946231279155,-73.07015664203247,2.6066975849471166,3.191338263797598
RBO,Rainbow Chicken Limited,600,ZAC,-1.639344262295082,-2.4390243902439024,-14.407988587731811,-16.083916083916083,36.054421768707485,20,66.66666666666667,50,50,50,2.674477109520421,4.721279748784949
HDC,Hudaco Industries Limited,19403,ZAC,-0.49743589743589745,3.0101932469738797,-3.4628588486989402,-7.379827199388992,3.4771478854461098,-5.581508515815085,1.0572916666666667,66.53506136812291,74.8018018018018,1028.0813297627135,2.8067937577566617,3.177496925308256
SYG,Sygnia Ltd.,3232,ZAC,0.6540018685767673,0.21705426356589147,6.176084099868594,-5.8549373725604426,-6.291678747463033,-8.95774647887324,33.223413025556475,79.65536409116176,70.74723537825913,142.77335531658082,2.9893222931630756,2.73232215323155
FBR,Famous Brands Limited,4981,ZAC,-0.300240192153723,-6.26646593902898,-9.105839416058394,-11.871903750884643,-5.304182509505703,-7.036207540126913,-14.120689655172415,-12.76707530647986,-54.71818181818182,3311.6438356164385,3.3886289424808966,3.3053883098229533
AFT,Afrimat Limited,3136,ZAC,-2.608695652173913,-5.485232067510548,-14.129244249726177,-24.488321695160124,-24.976076555023923,-23.828030119018702,-40.141248329833935,-37.28,44.18390804597701,289.5652173913044,3.817802246271184,4.443432186168881
CAT,Caxton and CTP Publishers and Printers Limited,1245,ZAC,-4.009252120277564,-3.11284046692607,-2.1226415094339623,-14.90088858509911,-7.434944237918216,-7.08955223880597,8.26086956521739,58.80102040816327,-11.702127659574469,114.65517241379311,1.8682136971718557,2.951978519534529
OCT,Octodec Investments Limited,1700,ZAC,1.4925373134328357,3.658536585365854,0.830367734282325,18.88111888111888,25,19.214586255259466,64.72868217054264,77.08333333333333,-25.43859649122807,541.5094339622641,1.5697907358992185,1.7560148347056683
LEW,Lewis Group Limited,8299,ZAC,0.593939393939394,-6.68990330559928,-6.773758705908785,-12.002968932244725,3.7245344331958505,-7.727373804758728,6.397435897435898,143.3724340175953,80.80610021786492,174.34710743801654,2.1550478163635014,3.582357212879026
ACS,Acsion Limited,1085,ZAC,-0.2757352941176471,-0.2757352941176471,-1.3636363636363635,8.391608391608392,44.666666666666664,8.5,66.92307692307692,141.64810690423164,20.555555555555557,0.46296296296296297,0.5560704355885057,0.7735792114892687
BEL,Bell Equipment Limited,4115,ZAC,0.4884004884004884,-1.6726403823178018,-5.0968634686346865,7.976908947782734,-4.280065131425913,0.12165450121654502,-2.0004763038818765,333.61433087460483,257.82608695652175,330.89005235602093,2.1785324238917245,1.8205128078271207
MKR,"Montauk Renewables, Inc.",2775,ZAC,0.9090909090909091,11.177884615384615,39.097744360902254,3.932584269662921,-13.30834114339269,-3.2426778242677825,-30.625,-80.16440314510365,-83.43283582089552,-83.43283582089552,10.695662058004926,11.324011273529479
NPK,Nampak Limited,47426,ZAC,-1.1958333333333333,-2.2144329896907218,-2.2124167508608426,-5.142308538512311,-3.2142201179567764,-11.1156924114924,11.151214024561732,-9.26861962490621,-88.3148979819955,-81.91629729075717,2.8740571578980045,2.674831363577418
SUR,Spur Corporation Limited,4224,ZAC,-1.9953596287703015,0.49964311206281226,-1.7445917655268668,10.866141732283465,12.64,10.373660830938071,26.05192479856759,117.73195876288659,36.34602969657844,1308,2.1563166379298258,2.9596073397646583
CPP,Collins Property Group Limited,1150,ZAC,6.877323420074349,4.545454545454546,4.545454545454546,4.640582347588717,9.419600380589914,8.49056603773585,4.450499545867394,36.25592417061611,-61.666666666666664,-59.72712500700398,7.893060486223964,2.146561925922888
KP2,Kore Potash PLC,70,ZAC,0,2.9411764705882355,-2.7777777777777777,-14.634146341463415,4.477611940298507,-2.7777777777777777,-11.39240506329114,204.34782608695653,-62.16216216216216,-62.16216216216216,5.287532923617208,3.2039474622943844
CHP,Choppies Enterprises Limited,165,ZAC,0,-6.25,-12.698412698412698,-29.78723404255319,-46.42857142857143,-79.16666666666667,65,112.31105602747228,-66.76147850841922,-67.39945396891021,2.8731620531414377,5.946980118690587
MCZ,MC Mining Ltd,350,ZAC,-1.4084507042253522,-5.149051490514905,-5.149051490514905,52.17391304347826,48.30508474576271,40,141.3793103448276,264.65979793471274,-34.64134489363612,-34.64134489363612,4.321949524444719,8.01944668020927
KAL,KAL Group Limited,4451,ZAC,-0.46958855098389984,-7.270833333333333,-1.5265486725663717,-6.3144601136602825,-2.1758241758241756,-12.708374191017846,11.553884711779448,6.102502979737783,-24.044368600682596,-24.044368600682596,2.9746790261078297,4.06927871396205
MRF,Merafe Resources Limited,123,ZAC,-1.6,6.0344827586206895,8.849557522123893,5.128205128205129,10.81081081081081,13.88888888888889,6.956521739130435,83.58208955223881,30.851063829787233,32.54881675934306,4.597793742821951,3.403474942185526
MPT,Mpact Limited,2149,ZAC,2.284626368396002,1.7037387600567913,-0.09298000929800093,2.3333333333333335,-0.7390300230946882,-4.488888888888889,-17.186897880539497,0.4205607476635514,-52.24444444444445,34.3125,3.464467479732244,1.7420986313027667
IVT,Invicta Holdings Limited,3650,ZAC,0.6896551724137931,-1.3513513513513513,-1.2979989183342346,0,-3.922084759147144,-1.3513513513513513,14.671693371033616,72.08863743517209,-27.014597080583883,577.1799628942487,3.8292981993826096,2.8604349399310904
ORN,Orion Minerals Limited,32,ZAC,-3.0303030303030303,0,0,-17.94871794871795,60,45.45454545454545,100,-21.951219512195124,33.333333333333336,33.333333333333336,5.849462365591398,6.3124191624004995
SHG,Sea Harvest Group Ltd.,834,ZAC,0.6031363088057901,1.5834348355663825,-1.9976498237367804,-13.125,5.303030303030303,-12.210526315789474,26.172465960665658,-45.059288537549406,-37.99256505576208,-37.99256505576208,3.1559262593067037,1.9394786293822797
YYLBEE,YeboYethu Limited,5400,ZAC,0,8,28.418549346016647,8,18.42105263157895,10.204081632653061,116,36.70886075949367,-2.7027027027027026,-2.7027027027027026,2.6789335053486005,2.3471721804428207
CMH,Combined Motor Holdings Limited,3900,ZAC,-1.015228426395939,0.5154639175257731,-1.2658227848101267,6.267029972752043,3.1746031746031744,1.3250194855806703,27.409343351845802,103.65535248041776,126.08695652173913,1566.6666666666667,3.9833755358010072,6.018611825077188
ZZD,Zeda Limited,1446,ZAC,-0.9589041095890412,-3.535690460306871,5.856515373352855,15.587529976019185,20.5,1.8309859154929577,32.904411764705884,-19.666666666666668,-19.666666666666668,-19.666666666666668,3.367606164975202,4.282501101514098
PPE,Purple Group Limited,186,ZAC,-0.53475935828877,-2.1052631578947367,-6.532663316582915,-15.83710407239819,-17.333333333333332,-17.333333333333332,53.71900826446281,50.70565003746495,251.64651675408487,2.9521803395409374,2.829075943255236,3.7004146327038896
SDL,Southern Palladium Ltd.,1841,ZAC,1.098297638660077,-7.95,7.097149505526469,-23.323615160349853,56.016949152542374,-18.177777777777777,426,-26.36,-26.36,-26.36,3.5739225005173725,6.328288237080016
CSB,Cashbuild Limited,12694,ZAC,1.1474103585657371,-3.467680608365019,-1.5892704860841926,-10.611928737412859,2.379224130978305,-5.970370370370371,-18.62298865311879,-58.540727676530146,-64.29254571026723,1310.4444444444443,3.664448345459241,2.86183797997822
MDI,Master Drilling Group Ltd.,1720,ZAC,-0.5780346820809248,-1.3761467889908257,2.9323758228605628,-5.701754385964913,10.753380553766902,2.9940119760479043,21.04152005629838,112.08384710234279,18.620689655172413,108.48484848484848,3.9986057324832815,3.278137720105766
IOC,iOCO Limited,415,ZAC,1.2195121951219512,-3.935185185185185,-3.488372093023256,-5.681818181818182,1.9656019656019657,-1.6587677725118484,22.058823529411764,-10.198720882698018,-95.02690143742261,325.7035320180961,3.420835299457319,3.7076828034461062
AXX,Araxi Limited,210,ZAC,-0.9433962264150944,-4.545454545454546,12.903225806451612,11.11111111111111,25.748502994011975,12.903225806451612,55.55555555555556,85.84070796460178,116.49484536082474,110,1.9325011558021263,2.9759202216575833
LBR,Libstar Holdings Ltd.,425,ZAC,2.657004830917874,-5.9734513274336285,-6.593406593406593,-7.205240174672489,-9.574468085106384,-10.14799154334038,28.78787878787879,-39.19885550786838,-66,-66,3.462992242214528,3.5658324482162054
CLH,City Lodge Hotels Limited,418,ZAC,0,-1.6470588235294117,-5,-14.519427402862986,-9.130434782608695,-18.199608610567516,4.5,-1.6470588235294117,-86.3503621056271,19.635061544797754,2.8745925085424964,2.9841794152122905
JBL,Jubilee Metals Group PLC,65,ZAC,-4.411764705882353,-1.5151515151515151,-9.722222222222221,-34.343434343434346,-7.142857142857143,-18.75,-22.61904761904762,-82.93963254593176,-13.333333333333334,-92.77777777777777,5.4542926812889805,5.968935341117484
FTH,Frontier Transport Holdings Limited,601,ZAC,-11.487481590574374,-7.395993836671803,6.18374558303887,-6.821705426356589,-14.142857142857142,0.16666666666666666,-7.680491551459293,57.74278215223097,57.74278215223097,57.74278215223097,9.206607852855424,4.742901014961976
ART,Argent Industrial Limited,3800,ZAC,1.0638297872340425,2.150537634408602,14.14839291078402,12.42603550295858,33.70865587614356,15.924344112263576,46.15384615384615,247.3491773308958,811.2709832134293,1051.5151515151515,1.7664679772742848,2.7454861899594283
BWN,Balwin Properties Ltd.,390,ZAC,1.8276762402088773,8.333333333333334,12.716763005780347,25,41.81818181818182,34.48275862068966,84.83412322274881,-10.55045871559633,-49.35064935064935,-64.54545454545455,4.293709539190938,5.754490046461991
ZED,Zeder Investments Limited,128,ZAC,0,-3.0303030303030303,-3.7593984962406015,-1.5384615384615385,0.7874015748031497,-1.5384615384615385,-7.913669064748201,-58.032786885245905,-80.15503875968992,-47.18328020714058,3.2874015748031478,2.9838250114537144
QFH,Quantum Foods Holdings Ltd,951,ZAC,-13.387978142076504,-13.387978142076502,-19.679054054054053,0.10526315789473684,17.698019801980198,17.698019801980198,16.544117647058822,59.831932773109244,239.64285714285714,81.14285714285714,12.395926725330677,7.921305107281593
OAS,Oasis Crescent Property Fund,2825,ZAC,0,0,0.9649749821300929,19.906621392190154,31.3953488372093,28.40909090909091,37.80487804878049,31.3953488372093,41.25,166.50943396226415,-2.7755575615628914e-17,0.005956635692161102
SCD,Schroder European Real Estate Investment Trust Plc,1400,ZAC,0.5747126436781609,0.5747126436781609,7.6923076923076925,1.8181818181818181,-1.8920812894183603,-0.4267425320056899,-12.5,-31.068439192516003,-46.15384615384615,-35.483870967741936,-1.7763568394002505e-15,1.3308275558312754
NVS,Novus Holdings Ltd.,541,ZAC,-0.9157509157509158,-0.9157509157509157,-3.392857142857143,-1.6363636363636365,-18.03030303030303,-8.305084745762711,-22.714285714285715,184.73684210526315,-52.50219490781387,-78.36,1.3305292248431988,1.3171795199403071
GML,Gemfields Group Limited,82,ZAC,-8.88888888888889,-16.3265306122449,-25.454545454545453,-30.508474576271187,-38.34586466165413,-38.34586466165413,-25.454545454545453,-50.303030303030305,-67.2,-67.2,12.327762722071663,9.569189136926635
UPL,Universal Partners Ltd.,1525,ZAC,0,0,-1.6129032258064515,5.172413793103448,-12.857142857142858,-10.294117647058824,-26.50602409638554,-7.631738340399758,-15.74585635359116,-15.74585635359116,3.508771929824561,1.1695906432748537
MMP,Marshall Monteagle PLC,3146,ZAC,-4.666666666666667,-4.666666666666667,-1.9937694704049844,11.36283185840708,32.742616033755276,4.90163387795932,10.347246580147317,35.37005163511188,74.29362880886427,424.3333333333333,17.256802087215803,8.628401043607901
ACL,ArcelorMittal South Africa Limited,129,ZAC,0.78125,0.78125,-5.147058823529412,0.78125,-0.7692307692307693,0.78125,12.173913043478262,-72.84210526315789,-86.42105263157895,-94.26666666666667,7.129889957010242,5.558842915528702
EMH,eMedia Holdings Limited,225,ZAC,0,-13.127413127413128,-5.857740585774058,-7.407407407407407,-2.1739130434782608,0,-22.68041237113402,-22.68041237113402,-75,-77.5,3.3333333333333326,1.7811317811317808
EMN,eMedia Holdings Limited Class N,210,ZAC,0,-2.3255813953488373,0.4784688995215311,1.941747572815534,5,-3.225806451612903,-22.22222222222222,-29.765886287625417,-60,-68.65671641791045,2.1153846153846154,2.9321739790847343
CPR,Copper 360 Limited,46,ZAC,6.976744186046512,-24.59016393442623,-29.23076923076923,-39.473684210526315,-17.364011117845944,-34.285714285714285,-71.49058383565685,-87.99603529922393,-87.99603529922393,-87.99603529922393,13.855047882093073,8.118460443971212
EPS,Eastern Platinum Limited,457,ZAC,0,0,-0.2183406113537118,-34.620886981402,98.69565217391305,-26.29032258064516,280.8333333333333,28.439479630567927,-41.28167072184828,-80.60355488734034,3.0531133177191805e-16,-4.614364446098307e-16
BRN,Brimstone Investment Corporation Limited Class N,477,ZAC,-5.357142857142857,-6.286836935166994,-4.6,-20.100502512562816,11.188811188811188,-9.829867674858223,16.05839416058394,-23.68,-55.618240010138024,811.4111426489512,0,2.1247965208469197
TPC,Transpaco Limited,4000,ZAC,-4.761904761904762,0,-1.2345679012345678,2.5641025641025643,14.285714285714286,5.2631578947368425,17.612466921493677,166.84456304202803,66.66666666666667,1804.7620861678176,0,0.045682960255824606
SSK,Stefanutti Stocks Holdings Limited,731,ZAC,7.5,12.461538461538462,28.24561403508772,70,52.609603340292274,62.806236080178174,139.672131147541,1391.8367346938776,68.04597701149426,-53.439490445859875,6.375776149145448,5.592877769906027
DNB,Deneb Investments Limited,249,ZAC,-0.4,-0.4,-1.1904761904761905,-1.1904761904761905,23.880597014925375,5.957446808510638,27.040816326530614,52.760736196319016,70.54794520547945,-37.75,0.809716599190285,0.4048582995951421
ACT,AfroCentric Investment Corporation Limited,125,ZAC,0,-3.10077519379845,66.66666666666667,8.695652173913043,-13.194444444444445,-6.015037593984962,-20.88607594936709,-73.34754797441364,-77.06422018348624,-75.24752475247524,4.890854572713643,10.178495653818624
APF,Accelerate Property Fund Ltd.,50,ZAC,0,-12.280701754385966,-19.35483870967742,-31.506849315068493,0,-13.793103448275861,3.2723922946402673,-22.996263819378495,-90.71941941735616,-88.60344704446766,8.163795460760184,4.947478363120596
MTA,Metair Investments Limited,520,ZAC,-0.9523809523809524,-0.7633587786259542,6.776180698151951,17.117117117117118,-13.333333333333334,29.35323383084577,-33.92630241423126,-78.01268498942918,-76.83741648106904,4,5.168083177232618,6.352989845539131
SNV,Santova Limited,767,ZAC,-1.9181585677749362,-4.720496894409938,1.5894039735099337,14.477611940298507,7.122905027932961,9.72818311874106,6.527777777777778,183.0258302583026,93.19899244332494,667,2.7245815258414074,2.9457534656652364
BCF,Bowler Metcalf Limited,1330,ZAC,-1.4814814814814816,0,-7.381615598885793,-1.6272189349112427,-8.275862068965518,-4.932094353109364,6.2300319488817895,43.78378378378378,29.8828125,417.50972762645915,-4.440892098500626e-16,0.9996582365003418
EPE,EPE Capital Partners Ltd. Class A,611,ZAC,2.5167785234899327,-7.424242424242424,-13.333333333333334,-19.605263157894736,-23.625,-13.943661971830986,10.88929219600726,58.701298701298704,-40.448343079922026,-40.448343079922026,5.234939585653822,5.681253715323776
YRK,York Timber Holdings Limited,191,ZAC,2.6881720430107525,0,0.5263157894736842,-13.574660633484163,-15.11111111111111,-16.956521739130434,-6.372549019607843,4.719473089332357,-28.501876994179977,95.37237314556202,2.494884854816944,2.7360122278564245
GPL,Grand Parade Investments Limited,210,ZAC,5,3.9603960396039604,19.318181818181817,9.947643979057592,5,0,-17.96875,-22.22222222222222,-40.84507042253521,-58,3.8974358974358982,3.4017541222711483
MST,Mustek Limited,1400,ZAC,-3.3816425120772946,-5.341446923597025,0,-6.604402935290193,-3.114186851211073,-5.405405405405405,7.6923076923076925,44.329896907216494,137.28813559322035,174.50980392156862,7.075985149371061,4.58716703283416
NTU,Nutun Limited,97,ZAC,-5.825242718446602,-14.912280701754385,-20.491803278688526,-31.690140845070424,4.301075268817204,-7.619047619047619,-51.5,-91.58934325048611,-75.43940673760373,-65.13190993881477,7.993824516509163,7.683987202521897
TEX,Texton Property Fund Limited,261,ZAC,0.38461538461538464,-6.785714285714286,-13.289036544850498,-18.4375,-23.008849557522122,-30.4,-25.214899713467048,1.97004565445079,-69.7003292912489,-73.21172834707953,0.17921146953404318,0.13381123058542413
SZK,SAB Zenzele Kabili Holdings (RF) Limited,3400,ZAC,0,0.2949852507374631,13.295568143952016,0,-5.2924791086350975,0,-11.688311688311689,-24.478009773434028,-24.478009773434028,-24.478009773434028,0,0.9496834388537154
ENX,enX Group Limited,400,ZAC,0,-2.4390243902439024,11.11111111111111,5.2631578947368425,2.5641025641025643,14.285714285714286,-10.913140311804009,-27.272727272727273,-78.35497835497836,-82.68398268398268,3.2580368943243796,2.3250118660477312
ADR,Adcorp Holdings Limited,649,ZAC,0,12.869565217391305,11.89655172413793,-0.4601226993865031,-7.15307582260372,3.179650238473768,58.67970660146699,-12.178619756427604,-52.8,3.015873015873016,7.691895114066509,6.892981291044805
RMH,RMB Holdings Limited,48,ZAC,-2.0408163265306123,0,2.127659574468085,4.3478260869565215,11.627906976744185,4.3478260869565215,17.073170731707318,-63.07692307692308,-99.09587492936522,-95.33980582524272,2.5265957446808516,2.3708965824727315
NWL,Nu-World Holdings Limited,3050,ZAC,0,5.172413793103448,5.902777777777778,9.31899641577061,15.09433962264151,10.507246376811594,17.307692307692307,6.013208202989225,34.36123348017621,167.5438596491228,4.098592201537464,1.243586447482864
FGL,Finbond Group Limited,114,ZAC,0.8849557522123894,3.6363636363636362,3.6363636363636362,-8.8,-10.236220472440944,-8.8,52,-17.391304347826086,-65.54962816761764,-43.11221428614879,5.807807528783608,5.419460181613996
HLM,Hulamin Limited,174,ZAC,-1.1363636363636365,-8.421052631578947,-8.900523560209423,-21.973094170403588,-30.4,-26.271186440677965,-22.666666666666668,-20.90909090909091,-67.89667896678966,-93.84710262184151,1.8963884886805793,1.9111217660259068
PBT,PBT Holdings Limited,660,ZAC,0,-0.15128593040847202,-3.7900874635568513,-8.07799442896936,-9.58904109589041,-8.333333333333334,-54.48275862068966,10,10,186.95652173913044,3.039235529911366e-15,0.09320019180267604
AEG,Aveng Limited,440,ZAC,0.6864988558352403,-2.2222222222222223,-1.5659955257270695,-14.396887159533074,1.1494252873563218,-32.098765432098766,-26.788685524126457,-76.48670804293526,-99.2536716172788,-99.69347229069898,3.333221744407268,4.135868222282849
SEP,Sephaku Holdings Limited,203,ZAC,1.5,1.5,-0.975609756097561,5.181347150259067,26.875,19.41176470588235,41.95804195804196,54.961832061068705,-56.06060606060606,-72.93333333333334,5.315582432634666,8.178743934704826
NRL,Newpark REIT Ltd.,480,ZAC,0,0,0,0,0,-0.2079002079002079,0,19.700748129675812,-21.311475409836067,-26.153846153846153,0,1.5543122344752192e-15
CGR,Calgro M3 Holdings Limited,427,ZAC,0.4705882352941176,0.47058823529411764,-8.369098712446352,-18.975332068311197,-17.0873786407767,-10.855949895615867,-13.034623217922608,103.33333333333333,-81.01378390395732,33.4375,4.658131627503306,3.412614777984227
4SI,4Sight Holdings Limited,69,ZAC,-2.8169014084507045,0,1.4705882352941178,-4.166666666666667,-8,-8,-5.47945205479452,122.58064516129032,-66.34146341463415,-66.34146341463415,5.13836412343875,5.210109074999692
ANI,Afine Investments Limited,480,ZAC,-4,-4,-4,-3.8076152304609217,6.666666666666667,19.700748129675812,23.711340206185568,26.984126984126984,26.984126984126984,26.984126984126984,-1.7763568394002505e-15,-3.1086244689504383e-15
ISA,ISA Holdings Limited,210,ZAC,-1.8691588785046727,-2.3255813953488373,-4.97737556561086,-17.647058823529413,-0.47393364928909953,-8.695652173913043,23.529411764705884,233.33333333333334,100,20900,4.563757732362383,7.793762124903056
VUN,Vunani Limited,204,ZAC,2,-18.4,-21.53846153846154,-24.1635687732342,2,-24.1635687732342,16.571428571428573,-27.142857142857142,36,-97.08571428571429,1.2082238836128505,3.9173015084637486
MHB,Mahube Infrastructure Ltd.,580,ZAC,-3.3333333333333335,-3.3333333333333335,9.227871939736346,-4.918032786885246,-3.3333333333333335,-3.3333333333333335,50.64935064935065,15.768463073852296,13.72549019607843,13.72549019607843,5.551115123125783e-17,1.491862189340054e-16
GRSP,Goldrush Holdings Limited Non-Cum Pref Registered Shs,615,ZAC,-1.1254019292604502,2.842809364548495,-2.380952380952381,0,2.5,-11.510791366906474,2.671118530884808,-10.869565217391305,-10.869565217391305,-10.869565217391305,1.8841214244016347,1.5402401821558285
CKS,Crookes Brothers Limited,1900,ZAC,-1.2987012987012987,-1.2474012474012475,6.145251396648045,0,-24,-21.649484536082475,-37.704918032786885,-57.9646017699115,-62.56895193065406,40.74074074074074,-1.3877787807814457e-17,0.4126360793027456
