symbol,description,price,price_change_1d,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,performance_10_years,perf_all_time,vol_1w,vol_1m,technical_rating_1d,moving_averages_rating_1d,oscillators_rating_1d,rsi_14,momentum_10_1_day,awesome_oscillator_1d,cci_20_1d,stochastic_k_1d,stochastic_d_1d,candlestick_pattern_1d,pre-market_price,pre-market_change,pre-market_gap,pre-market_volume,gap_1_day,volume_1d,volume_change_1_day,post-market_price,post-market_change,post-market_volume,market_cap,market_cap_perf_1y,pe_ratio,price_to_earning_to_growth_trailing_12_months,ps_ratio,pb_ratio,pcf_ratio,p_fcf_ratio,p_cash_ratio,enterprise_value,enterprise_value_to_revenue_ratio_trailing_12_months,enterprise_value_to_ebit_ratio_trailing_12_months,enterprise_value_to_ebitda_ratio_trailing_12_months,dividends_per_share_annual,dividends_per_share_quarterly,dividend_yield_trailing_12_months,dividend_yield_indicated,dividend_payout,dividends_per_share_growth_annual_yoy,continuous_dividend_payout,continuous_dividend_growth,gross_margin_ttm,operating_margin_ttm,pretax_margin_trailing_12_months,net_margin_ttm,fcf_margin_ttm,roa_ttm,roe_ttm,roic_ttm,research_and_development_ratio_trailing_12_months,selling_general_and_admin_expenses_ratio_trailing_12_months,recent_fiscal_period_current,fiscal_period_end_date_current,total_revenue_trailing_12_months,revenue_growth_ttm,gross_profit_trailing_12_months,operating_income_trailing_12_months,net_income_trailing_12_months,ebitda_trailing_12_months,eps_diluted_ttm,eps_growth_ttm,total_assets_quarterly,total_current_assets_quarterly,cash_and_short-term_investments_quarterly,total_liabilities_quarterly,total_debt_quarterly,net_debt_quarterly,total_equity_quarterly,current_ratio,quick_ratio,debt_to_equity,cash_to_debt_ratio,cash_flow_from_operating_activities_trailing_12_months,cash_flow_from_investing_activities_trailing_12_months,cash_flow_from_financing_activities_trailing_12_months,free_cash_flow_trailing_12_months,capital_expenditures_trailing_12_months,revenue_per_share,basic_earnings_per_share_trailing_12_months,operating_cash_flow_per_share_trailing_12_months,fcf_per_share,ebit_per_share_trailing_12_months,ebitda_per_share_trailing_12_months,bvps,total_debt_per_share_quarterly,cash_per_share_quarterly,relative_volume_1d,sector,snapshot_date
RLO,Reunert Limited,6290.0,-11.408450704225352,-11.082838563754594,-8.201984821949795,-0.5219041594179978,5.714285714285714,0.7528431843664904,1.9614200032420168,28.001628001628003,-12.322274881516588,216.08040201005025,3.577223058771924,2.3195816495637747,,,,32.45810322381898,-684.0,132.70588235296418,-304.3610366398556,46.14456080741245,51.68316487403126,,,,,,-5.633802816901409,1051590.0,235.04318708242664,,,,11156405853.0,10.441252646798082,11.275836724450103,,0.8525093702758915,1.2286963297531843,8.226922853696093,10.006785971082268,5.933328055829851,10843405853.0,0.7811689253656077,7.157363599339934,5.755523276539278,3.83,2.93,5.3943661971831,5.394366197183099,64.93616588392872,4.644808743169397,39.0,5.0,10.9141992651826,10.9141992651826,10.3955046466393,7.3986024061667,7.492255601181472,7.81404549950544,12.8358955130609,10.9951287404315,,,,,13881000000.0,-3.911117264294615,1515000000.0,1515000000.0,926000000.0,1884000000.0,5.5783,-8.552459016393444,12759000000.0,7722000000.0,1754000000.0,4551000000.0,1277000000.0,-477000000.0,8208000000.0,2.6265306122449,2.00272108843537,0.1587518647439089,1.3735317149569304,1265000000.0,-231000000.0,-1143000000.0,1040000000.0,225000000.0,83.8964238985826,5.8981,7.64562900595829,6.285734518732506,9.156622880653604,11.386849839703888,51.19247,,,4.325369959205566,Consumer durables,2026-05-15
WBO,Wilson Bayly Holmes-Ovcon Limited,16810.0,-1.129278908363722,-5.90013434841021,5.2730460921843685,-6.089385474860335,11.612774716154306,1.0216346153846154,-12.067793063765237,55.82128290693363,43.67521367521368,1548.0392156862745,2.549511528810218,3.1992089646134287,,,,51.29667093986071,-364.0,750.1294117647485,8.933322690506554,58.49398441207862,63.54257861558006,,,,,,-1.3174920597576756,591628.0,425.2705690161853,,,,10936507719.0,-12.043301478827557,7.152643627296633,0.4186471863124094,0.3181417989620861,1.5648179039743582,5.297987736024878,6.183421703430476,1.925770503402493,6990621719.0,0.2509383764876648,5.149697542214188,4.0332309358802165,6.2,3.0,3.64662980825785,3.646629808257852,26.22961916285209,34.782608695652186,2.0,1.0,9.29790814978948,4.87287601709848,5.82878722971512,4.30545393873958,5.049813119585876,8.0142571604275,23.1770921648884,21.6394615041267,,4.425032132691017,,,27857922000.0,-3.555337971492833,2590204000.0,1357482000.0,1230105000.0,1733256000.0,23.5018,17.407442562183714,15275883000.0,10853970000.0,4516982000.0,9508978000.0,385550000.0,-4131432000.0,5766905000.0,1.19006722023475,1.14479892917776,0.0690781582048386,11.71568408766697,1641882000.0,11241000.0,-946322000.0,1406773000.0,235109000.0,538.348541944461,23.6374,31.7290277697258,27.18559530021064,26.233056988810944,33.49481129340832,107.42464,,,2.9594066260359435,Industrial services,2026-05-15
AFE,AECI Ltd,11288.0,-1.268258549811948,-1.4922768129854262,4.017692591227424,16.949854952341482,28.272727272727277,28.63817663817664,14.02020202020202,9.49655640702299,29.74712643678161,351.52,3.107326282711404,2.687287803737741,,,,51.550597880633525,238.0,77.98529411766503,52.56208378441456,68.47545219638242,70.91177556293837,,,,,,-1.172045832240007,100342.0,-30.88299110740682,,,,10907062287.0,7.254034181024573,36.49531199482703,,0.4318454310625353,1.04106699406293,5.517042123262844,8.336338434722132,2.868304275076008,10755062287.0,0.3341845784109623,4.606022392719486,3.202817834127457,2.28,1.28,1.99422723694568,1.9942272369456835,72.89235589373061,4.109589041095884,46.0,1.0,7.25538327688531,7.25538327688531,3.67585371158686,1.08442345337601,5.077214678557002,1.35158685591464,2.98878136507665,2.18527910835603,,,,,32183000000.0,-4.2115602119173765,2335000000.0,2335000000.0,334000000.0,3358000000.0,3.093,,24402000000.0,16605000000.0,4749000000.0,12801000000.0,4437000000.0,-312000000.0,11601000000.0,1.96508875739645,1.40023668639053,0.387612474884249,1.070317782285328,2469000000.0,1239000000.0,-2035000000.0,1634000000.0,835000000.0,266.695775340624,3.1279,20.460238924774,13.54071705268556,19.349800684223244,27.82725083409921,108.42722,,,0.3077340168732038,Process industries,2026-05-15
PPC,PPC Limited,662.0,-1.7804154302670625,-1.9259259259259256,8.346972176759412,5.079365079365079,18.4257602862254,18.003565062388592,34.008097165991906,87.00564971751412,-33.48064322891629,-2.438276735743905,2.507243069050761,3.117130607324144,,,,59.48804728481944,54.0,48.94705882352855,64.37768240343375,71.84466019417475,72.92340884573895,,,,,,-0.4451038575667655,616150.0,-43.82411747383124,,,,10343641189.0,29.31034854808615,18.914285714285715,0.0473765158600183,0.9818541580603878,1.7169341055214211,7.466572899234303,10.907543855033556,12.009044589162562,10114641189.0,0.992994422638916,8.659795538527398,5.799679580848624,0.176,,2.61127596439169,2.6112759643916914,0.0,28.467153284671515,2.0,1.0,20.4987237384646,11.4667190261143,8.32515216964461,5.06577655605733,8.776752405262124,5.83710407239819,9.32417780990242,8.41212911640039,,9.032004712350284,,,10186000000.0,13.771920026806658,2088000000.0,1168000000.0,516000000.0,1744000000.0,0.35,409.4614264919942,9044000000.0,3156000000.0,812000000.0,3448000000.0,660000000.0,-152000000.0,5596000000.0,1.7369290038525,1.15905338470006,0.1163405605499739,1.2303030303030302,1306000000.0,-413000000.0,-390000000.0,894000000.0,414000000.0,6.91507945701922,0.351,0.886618277132054,0.6069194025697212,0.7929327317689423,1.183968051545407,3.85571,,,0.2096068912309478,Non-energy minerals,2026-05-15
SDO,Stadio Holdings Pty Ltd.,1181.0,0.0,1.8981880931837791,-1.5833333333333333,-4.681194511702986,4.052863436123348,-10.190114068441064,56.63129973474801,280.96774193548384,184.62655916940903,184.62655916940903,1.597546997237455,2.759031461286611,,,,50.34150159076813,-4.0,-1.0529411764721317,-29.731275014297548,34.07407407407408,33.70370370370372,,,,,,0.0,83584.0,103.81867394962082,,,,10017576963.0,51.31056035294885,31.09531332280147,1.281518561367907,5.583166166580185,4.812492104823495,23.68617037073145,63.593049461722174,65.41714613872213,10182908963.0,5.531192589124262,22.18469685145728,18.833452866934724,0.184,0.184,1.5580016934801,1.5580016934801015,47.70547057298419,21.85430463576159,5.0,4.0,24.9324686569288,24.9324686569288,25.9305691426982,17.7914466998045,8.71538628254147,12.9361288020416,16.24502944207,15.5266776185507,,,,,1840997000.0,14.229507993286449,459006000.0,459006000.0,327540000.0,540682000.0,0.3798,24.442988204456093,2674638000.0,401290000.0,155976000.0,529484000.00000006,251737000.0,95761000.0,2145154000.0,1.15510050171701,1.15510050171701,0.121284959454765,0.6195990259675773,430779000.0,-282807000.0,-124190000.0,160450000.0,302928000.0,2.13085356705549,0.3857,0.498603185536206,0.1857121194842001,0.531274397731161,0.6258099107943679,2.45403,,,0.2132569135511419,Commercial services,2026-05-15
ITE,Italtile Limited,823.0,0.3658536585365854,-4.3023255813953485,-6.900452488687783,-17.94616151545364,-12.35356762513312,-9.56043956043956,-23.22761194029851,-50.121212121212125,-33.25320993504705,480.0365678169241,3.782300116207365,2.7288424521285,,,,35.05957042594916,-76.0,-39.39705882355304,-167.56594724220835,28.571428571428573,20.46356421356421,,,,,,-3.414634146341464,48543.0,-57.967061512884456,,,,9976564001.0,-10.91658512438824,7.123074259996539,,1.124233237303779,1.3384812547570568,4.309409448818897,5.070154400411735,6.629414535666218,9670564001.0,1.0995524731097217,5.1112917552854125,4.009354892620232,0.5,0.24,5.60975609756098,5.609756097560976,39.69281214945207,2.040816326530614,28.0,1.0,40.2046617396248,21.5122228538943,22.1375781694144,15.6793632745878,22.092097782831157,13.8051857042747,18.2552290177389,17.38746690203,,23.66117111995452,,,8795000000.0,-2.7961980548187446,3536000000.0,1892000000.0,1379000000.0,2412000000.0,1.1554,-7.759859492256103,9836000000.0,3633000000.0,1486000000.0,2251000000.0,924000000.0,-562000000.0,7585000000.0,2.42523364485981,1.66021361815754,0.126074498567335,1.6082251082251082,2286000000.0,-426000000.0,-1964000000.0,1943000000.0,349000000.0,7.34753550543024,1.1589,1.90977443609023,1.6232247284878865,1.5806182121971597,2.0150375939849625,6.14876,,,0.0670312421679165,Retail trade,2026-05-15
SAC,SA Corporate Real Estate Ltd.,341.0,-1.1594202898550725,0.5899705014749262,-7.588075880758808,-12.564102564102564,4.923076923076923,-6.0606060606060606,17.18213058419244,60.84905660377358,-31.38832997987928,89.44444444444444,2.85974548040443,2.917488032759795,,,,47.65798057967447,11.0,-3.635294117647732,-13.605442176873373,57.65432098765433,49.337932703945775,,,,,,1.1594202898550725,607413.0,-14.79951523448568,,,,9480461996.0,17.661743639058596,15.794349235757297,,3.2286898379506344,0.8074617994795305,13.772467888930503,,27.18760905642048,18132411996.0,6.204532776995708,14.84419920836011,14.590108687885625,0.265587,,7.69817391304348,7.698144927536231,121.49451052150046,8.984254779579235,28.0,2.0,46.5772164823576,41.7976927546309,14.5956161379885,19.2993129727632,,2.67143245128363,4.96561035825412,3.11706467622373,,,,,2922446000.0,-1.7085042465401428,1361194000.0,1221515000.0,564012000.0,1242788000.0,0.2159,-15.926791277258554,21463542000.0,,340528000.0,9908218000.0,8992478000.0,8651950000.0,11555324000.0,0.455630308561779,0.455098746309834,0.77821080568576,0.0378680937556922,672221000.0,-101999000.0,-921668000.0,,0.0,1.07640828070959,0.2186,0.247595422076878,,0.4499138259564011,0.4577491917272434,4.22311,,,0.3610495439246541,Finance,2026-05-15
RBX,Raubex Group Limited,5069.0,-2.519230769230769,-3.7592557433073854,-1.342934994161152,-2.8182515337423317,23.36334874665369,13.45120859444942,19.58008964378391,76.86671318911375,163.32467532467533,181.61111111111111,3.005094037116089,2.355004204980605,,,,45.57492120980275,-59.0,92.17352941176524,-87.41905642923302,32.13572854291418,46.04125083166997,,,,,,0.0,52381.0,-90.71061218699012,,,,9403913879.0,16.318652752856092,8.484960077668603,13.309418567588915,0.4402119998300503,1.2529036270188212,8.050516780463674,678.432238305096,5.009644040274516,10953633879.0,0.4968058668683588,6.523713053639292,4.344278689993984,2.02,1.21,3.55769230769231,3.884615384615385,33.103357860408714,2.020202020202022,19.0,6.0,12.9799565196429,7.61538502358274,7.46159411254939,4.98694287589276,0.0627899425606277,7.01101119381358,15.8250578852586,13.0429684379184,,5.364571496060186,,,22048117000.0,4.607601641488005,2861836000.0,1679049000.0,1099527000.0,2521393000.0,5.9741,0.658803706823932,16458728000.0,7704033000.0,1874827000.0,8586293000.0,2849779000.0,974952000.0,7872435000.0,1.27567238277161,0.970120350497103,0.390505486205386,0.6578850500337043,1166660000.0,-1313011000.0,-86754000.0,13844000.0,1167166000.0,118.994182180762,6.1021,6.29649019836966,0.074716378641789,9.06186512872849,13.608014597858736,40.45802,,,0.1412768344667899,Industrial services,2026-05-15
AFH,Alexander Forbes Group Holdings Limited,814.0,-0.2450980392156862,5.714285714285714,11.659807956104252,-0.7317073170731707,-5.238649592549476,4.492939666238768,-5.677867902665121,110.88082901554404,11.506849315068491,0.4938271604938271,4.625209169620962,4.789226242314375,,,,70.43990498665414,61.0,56.076470588235225,159.2396109637509,97.93359933008225,97.4315494460696,,,,,,0.0,102568.0,-8.30353311400372,,,,9396308555.0,-6.862470109164549,10.863472574402778,0.2706786874206784,1.7409274651236717,2.7885402642604373,3.645078125,3.964673619157976,3.84295769374766,7678308555.0,1.2896050646624118,9.173606397849465,9.012099242957747,0.55,,6.98529411764706,6.985294117647058,75.46670197272607,10.000000000000009,11.0,4.0,77.4269398723547,14.0577762848505,16.9129996640914,11.6728249916023,43.48337252267383,0.139139974814664,18.8781746570691,16.1252900232019,,,,,5954000000.0,10.300111152278625,4610000000.0,837000000.0,949000000.0,852000000.0,0.7493,40.52888222055513,543564000000.0,,2671000000.0,539792000000.0,897000000.0,-1774000000.0,3772000000.0,3.24899598393574,3.24899598393574,0.241388589881593,2.9777034559643254,2816000000.0,-92000000.0,-1020000000.0,2589000000.0,232000000.0,4.72164948453608,0.7553,2.23314829500397,,0.6637589214908802,0.675654242664552,2.91909,,,0.9726095593917872,Finance,2026-05-15
SAP,Sappi Limited,1454.0,-6.072351421188631,2.0350877192982457,-19.53514111787493,-15.710144927536232,-36.78260869565217,-40.77393075356415,-55.73820395738204,-67.5735950044603,-78.96412037037037,-80.45399429482475,5.441940169682015,5.733814436974946,,,,39.6188754990309,-150.0,-139.87941176470758,-98.99255365746684,37.50646613197193,37.0353666369177,,,,,,-0.2583979328165375,2241276.0,121.98873850450906,,,,9354082619.0,-54.3277257007437,,,0.1023229491958675,0.2732378554323688,3.123078424454014,,2.6854157538581376,42972852619.0,0.4645402226622247,8.034888896062947,3.866476409336182,0.0,0.0,0.0,,0.0,-100.0,0.0,0.0,6.26687162235435,5.78153884182292,-11.7902177208973,-12.3394120004395,-2.8785836451119944,-11.1688999503179,-29.4333481565988,-16.6421767745242,,0.4853327805315318,,,92506204032.7266,-8.487797856797432,5797245049.44416,5348282117.24805,-11414721641.5653,11114215650.0,-18.8339,-450.1701217811657,95926470000.0,29579040000.0,3286560000.0,63625747500.0,36905330000.0,33618770000.0,32300722500.0,1.35211267605634,0.696400625978091,1.14255431902491,0.0890538033395176,2825987311.39547,-5548197858.561021,3047333187.00031,-2662868460.0,5614751969.886169,152.399018175826,-18.8339,4.65566278648347,-4.386933212520593,8.811008434925865,18.310075205930808,53.21371,60.79955518945635,5.414431630971993,0.6773525492005353,Process industries,2026-05-15
ARL,Astral Foods Limited,23657.0,-1.078820823750784,-2.045463955943853,-9.133858267716535,-14.979335130278526,3.872667398463227,-10.859489807453182,32.86717214265656,62.15641921996024,83.40181409411582,1416.474358974359,1.7974925230506458,2.525084836072719,,,,32.71841993442705,-815.0,-1000.2735294118212,-107.27724680767813,19.60376835688557,17.416759198704522,,,,,,0.129625757892536,274980.0,-48.91183585200819,,,,9220877844.0,41.25014299453306,10.48263455011122,0.6769013102083775,0.4136057905598903,1.6958060680854272,5.465887858904809,6.782822386238374,8.829037579944837,8502223844.0,0.3758860397646189,7.252056353357421,5.656538241835592,11.0,8.8,4.59962366715451,4.599623667154505,48.34761052923053,111.53846153846156,2.0,1.0,17.4970565873974,5.18316490453909,5.35566915348245,3.874543843441,5.987991681209283,9.51376082252727,17.3079961417931,16.7597477974348,,12.313891682858328,,,22619153000.0,10.446242477643198,3957686000.0,1172388000.0,876389000.0,1503079000.0,22.5678,15.770304099807102,9325822000.0,5650394000.0,1040530000.0,3951199000.0,321876000.0,-718654000.0,5374623000.0,2.09126843426362,1.1933603711169,0.0598881075007494,3.2327045197529483,1680766000.0,-258782000.0,-414893000.0,1354433000.0,328245000.0,582.462589540238,22.7519,43.2811660441569,34.877811407825654,30.189996523119195,38.70557339718035,139.50298,,,1.990000065132012,Process industries,2026-05-15
CCD,Cell C Holdings Ltd.,2545.0,-3.962264150943396,-2.862595419847328,-1.1266511266511263,-15.166666666666666,-5.7407407407407405,-10.701754385964913,-5.7407407407407405,-5.7407407407407405,-5.7407407407407405,-5.7407407407407405,3.751698222125905,4.123738116233788,,,,43.3047809866702,-55.0,9.35588235294108,-62.23907655972344,50.04468275245754,51.98093535895144,,,,,,-3.735849056603774,11950.0,-75.7714610113134,,,,9010000000.0,,,,,3.472980349344978,,,48.17848254205108,11388026000.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9938784000.0,3218679000.0,179603000.0,7447264000.0,2557629000.0,2378026000.0,2491520000.0,0.579485569298281,0.541581020936116,1.02653360197791,0.0702224599423919,,,,,,,,,,,,7.328,,,0.2944060388960882,Miscellaneous,2026-05-15
SSS,Stor-Age Property REIT Ltd.,1743.0,-0.0573394495412844,0.1724137931034483,-2.57126886528787,-3.488372093023256,-2.4076147816349383,-1.9133370849746765,14.746543778801843,29.5910780669145,80.62176165803109,76.23862487360971,1.9224696284702527,2.9670784520262243,,,,49.93397796887265,11.0,2.6441176470586925,-13.92091553506032,44.1451406510942,37.37551997343581,,,,,,0.0573394495412844,139200.0,-30.40139197216056,,,,8914881948.0,20.11702000183501,7.967271563742743,,5.938348845593247,0.9807689386031893,14.403546347562065,14.504230593990552,24.286689516117463,13374272948.0,9.305363275387627,15.809692900559606,15.645169267122888,1.1072,,6.49655963302752,6.496559633027522,51.185904675852726,-6.304476601506305,10.0,0.0,74.4935693835166,58.8585960139571,71.4824336500228,74.1862495781919,40.619788278431606,7.85009349039317,12.8291996454879,8.32284833022472,,,,,1437265000.0,7.52450463310007,1070670000.0,845954000.0,1066253000.0,854850000.0,2.1877,-12.968930262163347,14005868000.0,,348659000.0,5335616000.0,4725854000.0,4377195000.0,8670252000.0,0.648726879756296,0.638266219271101,0.5502821593152161,0.0737769300532771,587895000.0,-139345000.0,-357324000.0,583814000.0,5362000.0,2.95845546462035,2.2135,1.21011864574242,,1.7413053501737283,1.759616809656331,17.77177,,,0.2687689859126049,Finance,2026-05-15
CLI,Clientele Limited,1912.0,0.1047120418848167,0.1047120418848167,15.949060036385688,31.77119228118539,42.79312920089619,45.2887537993921,69.80461811722913,105.59139784946235,29.89130434782609,139.0,1.6357774760545585,2.6403788970568884,,,,67.23118506467213,52.0,205.72058823529412,64.8254467073589,89.01623686723973,88.95256287806428,,,,,,-0.2617801047120419,19675.0,-65.6978974162279,,,,8657498931.0,39.22863256840813,10.486480557231394,,1.7278636728662822,1.2118192944194834,,,,9466478931.0,1.8721691066985493,,,1.32,,6.91099476439791,6.9109947643979055,0.0,5.600000000000005,28.0,1.0,,26.6390094341395,24.1701099769541,16.3610322949642,-8.10173515942001,4.08450663892851,13.2286881502546,13.20401970349,,,,,5056423000.0,53.83580740005159,,1346981000.0,827283000.0,,1.8233,-10.710088148873648,22440412000.0,9375544000.0,,15283447000.0,803711000.0,345186000.0,7156965000.0,7.63319788415961,,0.1123804759038969,,-376095000.0,356329000.0,-10391000.0,-409658000.0,42123000.0,11.1354598168176,1.8252,-0.828251663242183,-0.9021654631422008,,,15.77793,,,0.143789884792694,Miscellaneous,2026-05-15
THA,Tharisa Plc,2804.0,-1.267605633802817,0.8996041741633681,7.846153846153846,-1.4411247803163445,24.56685917370058,3.851851851851852,100.14275517487508,-4.625850340136054,276.3758389261745,-6.533333333333333,3.5340185186756505,4.220933996036663,,,,59.5930173416226,244.0,135.53529411764703,133.5590502071549,79.46519449484445,79.33864131423542,,,,,,0.9859154929577464,17899.0,-59.1458961015247,,,,8488224093.000001,92.20287144034458,6.0060831941053,,0.8017115626114719,0.6038936061795287,5.105982556282678,,2.8600324377152027,8280728275.500001,0.7600674433531087,7.705065926069007,3.680659108733443,0.524493,0.256188,1.84680633802817,1.8468063380281687,10.922386505622658,-36.06270205431025,9.0,0.0,20.3060643886252,9.8645157902603,19.400376559262,13.0623639651019,-3.3338016370452173,6.7488568201802,10.9027621576122,10.3444752417757,,10.35437381860683,,,10894728287.4909,-18.60051065159286,2212290541.02366,1074712192.22549,1423109061.92097,2249794950.0,4.6686,-6.5438895005505,21359888937.5,6458145577.5,2993222487.5,6732494832.5,1817481865.0,-1175740622.5,14627394105.0,2.02942228872552,1.6507221390931,0.133059667559238,1.6469063846752603,1676604515.0340402,-2193082480.20822,-313903071.551229,-363208630.0,2169103274.41051,35.6848975824695,4.802,5.49159729609692,-1.1896636997822774,3.52014234947147,7.369041269664995,46.43202,,,0.5798862193193893,Non-energy minerals,2026-05-15
BAT,Brait PLC,211.0,-2.314814814814815,-6.6371681415929205,-0.4716981132075472,-8.26086956521739,1.4423076923076923,-2.314814814814815,1.932367149758454,8.400881296082447,-97.26409930753708,-49.39462989522426,3.129515610253251,3.751660752192657,,,,41.643631430297546,-9.0,-1.0088235294116998,-91.7570911859921,21.7948717948718,21.794871794871806,,,,,,-2.314814814814815,84060.0,-89.99264269948641,,,,8343400584.999999,1.395347449831312,,,10.163825766823338,0.6582888234413218,,,8150.93,11035400585.0,13.343894298669891,15.832712460545194,15.832712460545194,0.0,,0.0,,0.0,,0.0,0.0,96.6142684401451,84.2805320435308,-2.78113663845224,-2.78113663845224,-6.166868198307134,-0.15387188493059,-0.188903946449838,-0.154746686402476,,,,,827000000.0,-33.360193392425465,799000000.0,697000000.0,-23000000.0,697000000.0,-0.006,-102.06043956043956,15150000000.0,,1000000.0,2769000000.0,2693000000.0,2692000000.0,12381000000.0,0.0657894736842105,0.0657894736842105,0.217510701881916,0.0003713330857779,-51000000.0,0.0,52000000.0,-51000000.0,0.0,0.214082319440849,-0.006,-0.013202174475796,,0.1804297178358788,0.1804297178358788,3.20528,,,0.0938227234930714,Finance,2026-05-15
AEL,Altron Limited Class A,2138.0,-1.0185185185185186,-4.553571428571429,-3.6936936936936937,-1.4746543778801844,12.348922753547033,10.206185567010309,-7.765314926660914,91.57706093189964,256.3333333333333,-14.48,3.805385193926812,4.21736094067236,,,,47.16139987443257,-112.0,31.93235294117676,-111.4308553157474,25.108225108225124,28.60700773071906,,,,,,0.787037037037037,90853.0,-29.76514425306905,,,,8245403340.999999,8.594187041902906,22.45326612056291,,0.904274118589806,1.9940495621111929,5.158743188150852,5.507125845012987,14.08799634770764,9095403341.0,0.952897154635935,9.717311261752137,5.206298420721237,0.9,0.48,4.53703703703704,4.537037037037036,99.38140148058008,55.08177117167723,7.0,3.0,9.80618124672603,9.80618124672603,8.41278156102672,6.5688842325825,16.134101623886853,7.16981132075472,15.3544753275377,12.5349860055978,,,,,9545000000.0,8.502898715471183,936000000.0,936000000.0,376000000.0,1747000000.0,0.9522,-13.522840795568062,8524000000.0,3912000000.0,602000000.0,4255000000.0,1279000000.0,677000000.0,4269000000.0,1.48632218844985,1.17021276595745,0.312255859375,0.470680218921032,1644000000.0,-750000000.0,-1033000000.0,1540000000.0,235000000.0,24.0623429314494,0.9861,4.14442030165561,3.882242861648204,2.3595969600667006,4.404076804739878,10.7219,,,0.3962647231363415,Technology services,2026-05-15
RCL,RCL Foods Limited,894.0,0.0,1.0169491525423728,1.4755959137343928,2.054794520547945,-7.835051546391752,-8.775510204081632,-7.357512953367876,-0.6666666666666666,-35.21739130434783,-45.98187311178248,2.884620952523356,3.945453367347392,,,,52.12136574335712,45.0,21.752941176470586,35.17430473951792,58.163797600417325,60.26584748546147,,,,,,1.006711409395973,36788.0,-78.61510916827493,,,,8039062720.0,-10.44071736232262,7.438222813878027,,0.3103279209512956,0.7424694167379514,5.26389783822432,16.666783143683624,26.660311863065203,9949555720.0,0.3791678734207191,6.5699004037862805,4.562168497805705,0.6,0.15,6.71140939597316,6.152125279642059,45.46205984460242,71.42857142857143,2.0,1.0,97.4601553941249,5.77128799703268,5.24909526315102,4.16563280056026,1.8483525258643096,6.05275899577679,10.3743296881517,8.76377744806313,,,,,26240503000.0,34.950217489912355,25574035000.0,1514415000.0,1085833000.0,2180883000.0,1.2019,-38.74732443176027,18441089000.0,8146814000.0,303210000.0,7793320000.0,2384871000.0,2081661000.0,10647769000.0,1.62574097425755,0.826872892569933,0.220434872668174,0.12713895216974,1535682000.0,-1052936000.0,-633287000.0,485017000.0,1056321000.0,29.0202352540438,1.2098,1.6983612286472,0.5363962513298842,1.6748413539272782,2.4119102336393814,12.0409,,,0.5422607562583006,Consumer non-durables,2026-05-15
BTN,Burstone Group Limited,955.0,-1.1387163561076603,1.812366737739872,-1.0362694300518134,-4.3086172344689375,-0.104602510460251,3.579175704989154,9.770114942528735,29.931972789115648,29.931972789115648,29.931972789115648,2.6286788307795543,2.223198501479841,,,,51.20517441185621,9.0,9.644117647058806,49.7593383499433,50.326797385620914,50.87145969498911,,,,,,-1.1387163561076603,681641.0,20.86540524534237,,,,7775512172.0,7.305928911430469,,-0.3188341410218157,3.332918693939832,0.8161800211095774,17.640561642062426,17.65667546051298,24.63810679521363,14603067172.0,6.3037915264619455,,,0.922262,,9.6900414078675,9.690041407867495,-59.81201277955272,3.086807519398731,14.0,1.0,61.8260406733625,-23.2383632060221,-53.5192158349064,-53.5971764945589,18.52498086596767,-5.90095519272575,-12.1041255035538,-6.96514211732507,,,,,2316553000.0,53.83496173969981,1432233000.0,-538329000.0,-1241607000.0,-415209000.0,-1.565,-19.5021380574221,17599457000.0,,307540000.0,8315717000.000001,7135095000.0,6827555000.0,9283740000.0,0.430992713079355,0.430992713079355,0.768558253462506,0.0431024394209187,429533000.0,4242911000.0,-5388207000.0,429141000.0,30666000.0,2.91968950651275,-1.565,0.541365983338582,,-0.6480881816450633,-0.523312594319946,11.70085,,,0.6802425573505986,Finance,2026-05-15
OAO,Oando PLC,15.0,0.0,-37.5,-40.0,-21.05263157894737,0.0,-42.30769230769231,-50.0,8.333441666775,-72.91663958330625,-94.3530115394881,31.111111111111107,8.846153846153845,,,,34.80455646337579,-10.0,-3.5852941176470594,-190.04524886877832,8.289665250534503e-15,3.0303030303030383,,,,,,13.333333333333334,8782.0,-81.70416666666667,,,,7564231491.670647,29.623823076909748,0.6642468596401216,0.0017715545190772,0.0335059724623591,,,,0.2732727466934465,35364083855.57065,1.009788723550536,,500.4392730385183,0.0,0.0,0.0,,0.0,,0.0,0.0,0.729522240201277,-3.09186622513744,0.436883635839689,7.60388703555149,-3.2193480568628696,3.71906587369406,,20.7909617786841,,3.821388465338719,,,35021270322.0,-26.49846719326404,255487955.7999989,-1082810828.7,2662977833.7,70666084.3,0.22581966,333.582757808065,73074474975.7,16448948913.8,4474853474.4,79111176926.0,32770860605.7,28296007131.3,-6036701950.3,0.317312274364058,0.305626000443271,,0.1365497698776231,-19058595.500000544,-1481993288.3,4178293653.7,-1127456585.6,1610261817.8,4.295839163580653,0.22581966,-0.0023377981494952,-0.1382980146386879,-0.1328216001849768,0.0086681645092163,-0.445689337,4.019795544817029,0.54890215659986,0.4906145251396648,Energy minerals,2026-05-15
