symbol,description,price,price_change_1d,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,performance_10_years,perf_all_time,vol_1w,vol_1m,technical_rating_1d,moving_averages_rating_1d,oscillators_rating_1d,rsi_14,momentum_10_1_day,awesome_oscillator_1d,cci_20_1d,stochastic_k_1d,stochastic_d_1d,candlestick_pattern_1d,relative_strength_index_14_1_day.1,momentum_10_1_day.1,awesome_oscillator_1_day.1,commodity_channel_index_20_1_day.1,stochastic_rsi_331414_1_day_k,stochastic_rsi_331414_1_day_d,candlestick_pattern_1_day.1,candlestick_pattern_1_month,candlestick_pattern_1_week,net_income_annual,volume_1d,relative_volume_1d,pe_ratio,eps_diluted_ttm,eps_growth_ttm,net_income_growth_ttm,ebitda_growth_ttm,net_income_growth_annual,total_assets_growth_annual,total_assets_growth_quarterly,fcf_growth_ttm,gross_profit_growth_ttm,debt_to_assets_annual,ebitda_trailing_12_months,volume_1_day.1,volume_1w,volume_1_month,total_assets_growth_qoq,number_of_employees_annual,revenue_growth_ttm,revenue_growth_5_year_cagr,revenue_growth_quarterly_qoq,revenue_growth_annual_yoy,revenue_growth_annual_yoy.1,earnings_per_share_estimate_annual,dividend_payout_ratio_annual,total_current_liabilities_annual,total_current_liabilities_quarterly,pre-market_price,pre-market_change,pre-market_gap,pre-market_volume,gap_1_day,volume_change_1_day,post-market_price,post-market_change,post-market_volume,dividends_per_share_annual,dividends_per_share_quarterly,dividend_yield_trailing_12_months,dividend_yield_indicated,dividend_payout,dividends_per_share_growth_annual_yoy,continuous_dividend_payout,continuous_dividend_growth,gross_margin_ttm,operating_margin_ttm,pretax_margin_trailing_12_months,net_margin_ttm,fcf_margin_ttm,roa_ttm,roe_ttm,roic_ttm,research_and_development_ratio_trailing_12_months,selling_general_and_admin_expenses_ratio_trailing_12_months,recent_fiscal_period_current,fiscal_period_end_date_current,total_revenue_trailing_12_months,gross_profit_trailing_12_months,operating_income_trailing_12_months,net_income_trailing_12_months,total_assets_quarterly,total_current_assets_quarterly,cash_and_short-term_investments_quarterly,total_liabilities_quarterly,total_debt_quarterly,net_debt_quarterly,total_equity_quarterly,current_ratio,quick_ratio,debt_to_equity,cash_to_debt_ratio,cash_flow_from_operating_activities_trailing_12_months,cash_flow_from_investing_activities_trailing_12_months,cash_flow_from_financing_activities_trailing_12_months,free_cash_flow_trailing_12_months,capital_expenditures_trailing_12_months,revenue_per_share,basic_earnings_per_share_trailing_12_months,operating_cash_flow_per_share_trailing_12_months,fcf_per_share,ebit_per_share_trailing_12_months,ebitda_per_share_trailing_12_months,bvps,total_debt_per_share_quarterly,cash_per_share_quarterly,market_cap,sector,liquidity_value_1d,coverage_score,perf_1m_rank,perf_3m_rank,perf_6m_rank,perf_1y_rank,perf_ytd_rank,revenue_growth_ttm_rank,eps_growth_ttm_rank,roe_ttm_rank,net_margin_ttm_rank,operating_margin_ttm_rank,fcf_margin_ttm_rank,debt_to_equity_rank,vol_1m_rank,momentum_score,fundamental_growth_score,quality_score,risk_score,growth_potential_score_aggressive,growth_potential_score_guardrails
MAYBAKER,May & Baker Nigeria Plc,43.0,0.1164144353899817,4.878048780487805,23.563218390804607,6.172839506172839,145.014245014245,126.3157894736842,248.17813765182183,872.8506787330317,3995.238095238095,1398.2578397212544,0.403800475059383,0.7906623804355629,,,,64.29489827835843,5.100000000000001,4.462500000000027,90.68678823447271,83.59788359788361,83.97707231040565,,64.29489827835843,5.100000000000001,4.462500000000027,90.68678823447271,59.63570529250884,59.75111358626083,,,,4436525000.0,1587447.0,0.8836126653781541,16.24664676767295,2.6467,116.26899820232065,116.26476323179143,86.43135608157849,173.69636377320683,14.071272435011643,1.7115608434558862,,36.07270834368311,0.218641559509908,7192298000.0,1587447.0,4167981.0,16569947.0,4.7760350088962,,16.153774255231955,32.44065964797906,-3.8621277191832273,32.37504043397111,32.37504043397111,,19.4439043359907,7844126000.0,8029834000.0,,,,,0.1164144353899817,202.34724526275093,,,,0.5,,0.931315483119907,1.162790697674419,0.0,24.999999999999996,12.0,2.0,33.9090830799042,17.1425168878004,18.1772586592028,12.2890384046075,17.253093629733293,17.1579115370889,35.1709721967776,29.5795316423114,,16.766566192103777,,,37157000000.0,12599598000.0,6369645000.0,4566238000.0,26838834000.0,18224577000.0,7913287000.0,11911897000.0,4166001000.0,-3747286000.0,14926937000.0,2.26960818866243,1.50292496706657,0.279092823933001,1.8994923428967008,8684616000.0,-1588986000.0,-4214497000.000001,6410732000.0,2283457000.0,21.5373557805169,2.6467,5.03387422583011,3.7158601581813495,3.6920448518607616,4.168880181540486,8.65212,2.4147440783429506,4.586787886867587,74185104370.0,Health technology,68260221.0,1.0,60.0,80.0,40.0,40.0,80.0,0.0,50.0,50.0,75.0,25.0,100.0,75.0,40.0,60.0,25.0,62.5,57.5,53.625,55.5
WAPIC,Coronation Insurance Plc,2.71,-5.902777777777776,1.1194029850746194,-5.574912891986068,-20.294117647058822,-6.551724137931032,-13.968253968253968,29.04761904761904,431.3725490196079,442.0,442.0,7.8283370222812465,8.545502071255445,,,,49.37144719468349,0.2099999999999999,-0.1182352941176452,119.64002117522654,81.55844155844154,83.87001887001887,,49.37144719468349,0.2099999999999999,-0.1182352941176452,119.64002117522654,85.17229696457993,90.25844125929405,,,,7515268000.0,1443464.0,0.2172830511606343,9.192672998643149,0.2948,-30.53722902921772,-30.551491727845047,,-36.9039895993945,27.738079662223026,17.0646781872244,,,0.005654850586878,,1443464.0,38661167.0,63611550.0,13.119622373330616,213.0,39.415580966280096,56.92652147829762,-14.3201604469756,54.60494622735443,54.60494622735443,,0.0,46401883000.0,6931145000.0,2.7,-6.24999999999999,-6.24999999999999,306776.0,-6.24999999999999,-89.73772885575441,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,10.3183420749079,10.6062113781255,7.76712996166377,,6.87360180593613,14.6426208770353,14.4508024819523,,,,,91046526000.0,,9394492000.0,7071702000.0,110970181000.0,44442499000.0,,58732314000.0,609509000.0,-22704287000.0,52237868000.0,6.41199960468292,,0.0116679532173863,,,,,,,3.79492090069103,0.2948,,,,,2.17733,0.0254050159284417,,69096040246.0,Finance,3911787.44,0.9285714285714286,29.166666666666668,18.75,16.666666666666664,31.25,10.416666666666668,72.5,30.555555555555557,40.0,27.500000000000004,20.0,,70.0,1.0416666666666665,21.250000000000004,51.52777777777778,29.166666666666668,35.520833333333336,40.10863095238095,40.0999503968254
CWG,CWG Plc,24.8,7.359307359307356,16.431924882629108,8.061002178649243,8.296943231441059,48.50299401197606,41.71428571428572,148.0,1098.0676328502416,828.8389513108616,342.85714285714295,4.003385867523356,2.5581365800738025,,,,64.2872981691005,3.3000000000000007,0.72588235294117,368.7060097455308,79.62962962962963,74.87654320987652,,64.2872981691005,3.3000000000000007,0.72588235294117,368.7060097455308,85.5568367249213,79.61063266590101,,,,4975103000.0,8435117.0,2.3959432967762244,10.713668567478832,2.3148,23.337595907928385,23.33364073524065,16.019936273453474,63.43643029375242,33.456887609664705,26.07007788420542,-146.07422917039406,30.36782840319686,0.115535768541883,8770512000.0,8435117.0,22348657.0,36234555.0,16.304822987416426,273.0,23.687390614592218,41.11425205507195,16.306611278559433,41.431102046078486,41.431102046078486,,35.5239786856128,31044704000.0,36035385000.0,,,,,9.956709956709943,5.105895056801877,,,,0.7,,3.03030303030303,2.82258064516129,0.0,79.48717948717947,4.0,3.0,23.1860193661689,11.8800911564907,11.6504188131773,8.37445233886554,-4.095936417430698,14.0232132021682,65.3489319407193,65.3489319407193,,11.305928209678273,,,69787680000.0,16180985000.0,8290840000.0,5844336000.0,46482189000.0,44621243000.0,3687125000.0,36035385000.0,4444749000.0,757624000.0,10446803000.0,1.2382618639984,0.912340301067964,0.425464996324713,0.8295462803411396,-2340064000.0,-549656000.0,755906000.0,-2858459000.0,518395000.0,27.6405859560341,2.3148,-0.926821756141212,-1.132140826164434,3.283726807765001,3.4737089815054487,4.13763,1.7604176953223891,1.4603479510014097,62615687136.0,Technology services,209190901.6,1.0,58.992805755395686,59.71223021582733,56.11510791366906,59.71223021582733,56.83453237410072,59.82905982905983,50.48543689320388,88.9908256880734,41.88034188034188,39.31623931623932,21.428571428571427,41.66666666666667,43.16546762589928,58.27338129496402,55.157248361131856,47.9039945783065,42.41606714628298,58.370063862951234,56.696066130543045
CONHALLPLC,Consolidated Hallmark Holdings Plc,5.9,3.3274956217162943,-1.8302828618968288,26.881720430107524,18.000000000000007,43.20388349514564,35.94470046082951,100.0,441.2844036697248,441.2844036697248,441.2844036697248,3.070128940578972,5.170997790301603,,,,59.12798728885061,0.7000000000000002,0.8022941176470528,54.01756819232564,54.68467768446197,58.06388279800595,,59.12798728885061,0.7000000000000002,0.8022941176470528,54.01756819232564,39.680183533754246,48.35759831730465,,,,,502832.0,0.0841364495258941,,,,,,,,,,,,,502832.0,11944996.0,53284642.0,,,,,,,,,,,,,,,,3.3274956217162943,-82.1636493104156,,,,,,,4.378283712784588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61896400414.0,Finance,2966708.8000000003,0.5,91.66666666666666,75.0,68.75,59.375,68.75,,,,,,,,37.5,72.70833333333333,,,37.5,34.197916666666664,28.802083333333332
AFRIPRUD,Africa Prudential Plc,14.8,6.474820143884895,13.84615384615385,8.424908424908427,-7.78816199376947,9.629629629629632,0.0,-12.426035502958568,369.8412698412699,893.2885906040268,2125.5639097744365,3.19620599169036,3.238378761444647,,,,61.53644843689809,1.0,0.0236764705882386,181.08108108108115,90.24242424242426,83.61616161616162,,61.53644843689809,1.0,0.0236764705882386,181.08108108108115,98.1126861171391,96.85723265426748,,,,2717172000.0,6431543.0,2.8257289301610924,21.49912841371296,0.6884,176.46586345381527,176.46095616729914,487.0014519090388,50.1125358407593,20.270385722797226,19.968954371920816,,145.7230924048538,0.0,4370443000.0,6431543.0,13235195.0,21360913.0,1.913214554795236,76.0,118.2999100625439,16.146131561445486,-32.43537791959788,35.76690333409365,35.76690333409365,0.495,73.6051818047991,1984039000.0,2755436000.0,,,,,-3.237410071942453,164.55812732846823,,,,0.5,,3.59712230215827,3.378378378378378,0.0,33.33333333333333,13.0,2.0,96.5966921411628,55.4658370021373,56.858380121105,36.1192240520517,,7.03272941884263,22.0577272558877,22.0577272558877,,,,,7623965000.0,7364498000.0,4228696000.0,2753717000.0,42710325000.0,,304643000.0,29207106000.0,0.0,-304643000.0,13503220000.0,0.538515864639934,0.538515864639934,0.0,,2503721000.0,-6332152000.0,4286495000.0,,13238000.0,1.90599125,0.6884,0.62593025,,1.057174,1.09261075,3.3758,0.0,0.07616075,59200000763.0,Technology services,95186836.4,0.9285714285714286,60.431654676258994,35.25179856115108,38.84892086330935,5.755395683453238,27.697841726618705,94.87179487179486,88.3495145631068,52.293577981651374,86.32478632478633,92.3076923076923,,94.44444444444444,37.410071942446045,33.597122302158276,91.61065471745083,76.97535220471,65.92725819344524,66.66693215675596,69.72058532081084
LINKASSURE,Linkage Assurance PLC,1.82,1.111111111111112,-3.1914893617021187,20.52980132450332,2.8248587570621493,9.473684210526311,15.555555555555562,99.68004892731716,297.91338593092394,860.9617727822784,860.9617727822784,6.507503272730951,8.377873884044703,,,,62.5913974838045,0.1999999999999999,0.1842058823529413,72.47165532879868,53.151515151515184,55.64940692432268,,62.5913974838045,0.1999999999999999,0.1842058823529413,72.47165532879868,48.375427635178575,50.44263427379911,,,,3126111000.0,1251306.0,0.0544058472565923,3.449583017437453,0.5276,120.7531380753138,89.2684218970658,,-43.69022364778928,17.086261158726074,25.392326273385763,-189.73259362975065,,0.0,,1251306.0,51292659.0,219751833.0,13.486582644438144,154.0,14.11059858083793,40.83298746905422,-23.846208768350696,23.724905948243823,23.724905948243823,,0.0,20699766000.0,25056231000.0,1.82,1.111111111111112,1.111111111111112,417411.0,1.111111111111112,-90.22076980497616,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,29.5247408179067,27.7501416849882,26.2909028431965,-18.53603184335459,12.1525152137781,19.7852543914395,19.7852543914395,,,,,36254723000.0,,10704113000.0,9531694000.0,87270155000.0,17287594000.0,,34470222000.0,0.0,-4651689000.0,52799934000.0,0.689951892605077,,0.0,,-6491970000.0,5704103000.0,-294344000.0,-6720187000.0,228217000.0,1.96183566017316,0.5276,-0.351297077922078,-0.3636464826839827,,,2.85714,0.0,,55439998531.0,Finance,2277376.92,1.0,85.41666666666666,60.416666666666664,54.166666666666664,56.25,56.25,32.5,94.44444444444444,45.0,62.5,50.0,24.242424242424242,92.5,4.166666666666666,62.5,63.47222222222222,45.43560606060606,48.333333333333336,62.56534090909091,60.10195707070707
JAPAULGOLD,Japaul Gold & Ventures PLC,3.34,3.405572755417953,5.031446540880493,1.2121212121212133,36.32653061224488,48.44444444444444,43.34763948497853,62.13592233009708,507.27272727272725,1236.0,1236.0,3.728866791230387,5.81333783790465,,,,56.081429192627766,0.3699999999999996,0.0435000000000034,128.40636581643682,77.60416666666669,73.26388888888891,,56.081429192627766,0.3699999999999996,0.0435000000000034,128.40636581643682,88.89214826200036,85.21588329406448,,,,1113306000.0,5118010.0,0.2267365749361299,,,,-39.26585895549624,,-33.7496890721198,0.331021693717503,0.331021693717503,,-0.3259793825262446,0.20461627569555,,5118010.0,95515504.0,216207292.0,-3.3735658670470645,,8.126276993662763,45.238811343020856,89.76170010154766,8.620975806032991,8.620975806032991,,,10519207000.0,10519207000.0,,,,,3.7151702786377743,-78.09894974974335,,,,,,1.25,1.238390092879257,0.0,,1.0,0.0,59.6106530250508,22.878358518718,24.979100057214,24.979100057214,15.19480810868419,3.32609650575324,6.03054745895561,5.05385208313095,,36.732294506332806,,,4456950000.0,2656817000.0,1019677000.0,1113306000.0,33527157000.0,14282329000.0,466612000.0,15088347000.0,6860202000.0,6393590000.0,18438811000.0,1.35773818311589,,0.372052297732213,0.0680172391425208,996963000.0,-319738000.0,-294000000.0,677225000.0,319738000.0,0.312489883666302,23.1479,,0.0474822381821449,0.0714925559199011,,1.2928,0.4809889554308057,0.0327155408064484,46068528211.0,Transportation,17094153.4,0.9285714285714286,33.33333333333333,50.0,16.666666666666664,16.666666666666664,33.33333333333333,50.0,,20.0,83.33333333333334,66.66666666666666,80.0,20.0,0.0,30.0,50.0,62.5,10.0,45.160714285714285,46.410714285714285
BERGER,Berger Paints Nigeria PLC,168.95,9.7077922077922,65.63725490196077,140.31847499999986,125.26666666666664,351.1348464619492,251.97916666666663,687.6456876456876,2669.672131147541,1942.925992391053,1899.4082840236688,1.977364864864863,1.2839791073837628,,,,94.88576995150196,87.19999999999999,55.08808823529414,185.3496601499544,100.0,99.99999999999996,,94.88576995150196,87.19999999999999,55.08808823529414,185.3496601499544,100.0,100.0,,,,1570624000.0,2013026.0,1.3765669615613858,28.506107849092256,5.9268,118.81414753008934,118.81485520077246,75.32935827446785,157.11600983528194,20.55245238345953,30.23130380585197,2410.0618966914744,35.59382980980464,0.024262296166769,2786115000.0,2013026.0,9296768.0,14665303.0,10.752038539100743,131.0,16.987734416578796,27.619230121630544,-7.824277152149667,19.931478388254853,19.931478388254853,,30.4472984942427,3231560000.0,3733038000.0,,,,,0.6493506493506493,237.33963876947223,,,,1.65,,1.17773019271949,1.0714285714285714,0.0,37.5,18.0,4.0,44.5317767644752,18.43833727459,19.8029535776211,12.8147615319619,20.330140490172077,19.3515011547344,35.8568494812065,34.7612985765408,,26.15972392254039,,,13404354000.0,5969197000.0,2471540000.0,1717736000.0,10042059000.0,6772288000.0,3280747000.0,4598789000.0,180767000.0,-3099980000.0,5443270000.0,1.81414922644774,1.06557849129851,0.0332092657538575,18.14903715833089,3329988000.0,-2781170000.0,-383970000.0,2725124000.0,680247000.0,46.2500675454322,5.9268,11.4897122177972,9.402703708785852,8.527743443752499,9.613145619650297,18.78133,0.6237142021156074,11.31981223037486,44632812195.0,Process industries,340100742.7,1.0,96.875,87.5,93.75,93.75,87.5,60.0,92.85714285714286,57.14285714285714,60.0,73.33333333333333,69.23076923076923,57.14285714285714,56.25,91.875,76.42857142857143,64.92673992673993,56.69642857142857,80.49347527472528,76.81204212454213
NEIMETH,Neimeth International Pharmaceuticals PLC,9.95,0.0,4.73684210526315,8.152173913043478,-25.18796992481204,99.95340623430886,83.00820230991368,252.8589518862102,531.4318072242119,1137.2135072032372,1053.1301300166388,5.66192524978096,3.630350206964483,,,,51.659223459443815,1.6499999999999986,1.0922058823529373,40.83147735709006,56.83760683760681,73.5042735042735,,51.659223459443815,1.6499999999999986,1.0922058823529373,40.83147735709006,56.39030950141012,72.90419754525364,,,,976417000.0,1701942.0,0.3842531746670362,41.75409148132606,0.2383,,,77.31203608577538,,17.527733655468598,13.63302512680862,,68.26886173358852,0.6822239888136911,1979602000.0,1701942.0,25293545.0,43238715.0,0.117924712445834,216.0,57.43851676692464,21.015049075371373,-25.77609073098502,64.28837069096987,64.28837069096987,,0.0,3812190000.0,3912484000.0,9.95,0.0,0.0,1000000.0,0.0,-66.0737050218814,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,43.8226927761594,22.6330063855095,18.9522371270376,13.8401650100667,1.085510075629614,8.26048887594854,48.5798216604807,18.8143013006765,,21.189686390649936,,,7913699000.0,3467996000.0,1791108000.0,1095269000.0,14105264000.0,6846189000.0,1677341000.0,11363662000.0,9506535000.0,7829194000.0,2741602000.0,1.7498318203985,0.833110371825163,3.4675109662161,0.1764408378026273,396205000.000001,-303040000.0,-248350000.0,85904000.0,310301000.0,1.85197902976384,0.2383,0.0927206545873915,0.020103418966634,0.4191585320647473,0.4632702597456088,0.64159,2.224737567819552,0.3925345603570612,42517388882.0,Health technology,16934322.9,0.9285714285714286,40.0,0.0,20.0,60.0,40.0,50.0,,100.0,100.0,100.0,33.33333333333333,0.0,0.0,32.0,50.0,83.33333333333333,0.0,47.98571428571428,50.61904761904761
EUNISELL,Eunisell Interlinked Plc,174.9,0.0,2.9126213592233112,2.9126213592233112,21.50052101424107,140.24725274725276,38.80952380952382,1526.9767441860463,5910.309278350515,5910.309278350515,5910.309278350515,2.8627450980392166,0.681605975723621,,,,98.88241533490302,21.950000000000017,4.302205882352979,445.2057317567325,100.0,100.0,,98.88241533490302,21.950000000000017,4.302205882352979,445.2057317567325,100.0,88.88888888888891,,,,190482000.0,1065070.0,10.9634657509429,450.046904315197,0.4264,-71.68470681984195,-71.6867959993828,-60.67539010760869,90.34685373384896,4.434067230857413,33.50104142460918,,-36.90763747313796,0.306517380650285,169528000.0,1065070.0,1990774.0,2027406.0,29.538545873908163,,-31.298593086274217,53.22515604040399,362.8617673836872,95.20590034517409,95.20590034517409,,0.0,439898000.0,533005000.0,,,,,0.0,-84.06149903907752,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,35.4817536167592,13.8279719014743,12.6010948260639,8.69322904777697,15.20369708376582,9.21416513205287,16.9868215416751,16.9868215416751,,20.856221170369924,,,1160915000.0,411913000.0,160531000.0,100921000.0,1252424000.0,1112992000.0,70044000.0,535976000.0,402360000.0,332316000.0,716448000.0,2.08814551458241,1.41287229950939,0.561603912635669,0.1740829108261258,181047000.0,113480000.0,-184382000.0,176502000.0,4545000.0,4.90458386142797,0.4264,0.764879594423321,0.7456780735107732,0.6782044782425011,0.7162146176594846,3.02682,1.699873257287706,0.2959188846641318,41398742621.0,Producer manufacturing,186280743.0,1.0,53.956834532374096,71.22302158273382,79.13669064748201,98.56115107913669,56.11510791366906,4.273504273504273,16.50485436893204,41.284403669724774,46.15384615384615,43.58974358974359,57.14285714285714,36.11111111111111,64.02877697841727,71.79856115107916,10.389179321218156,47.04271263904291,50.069944044764185,50.309651499576006,49.81810488454968
LASACO,Lasaco Assurance PLC,2.0,1.010101010101011,-1.4778325123152614,0.0,-3.5243546929800944,-16.030457079935893,-5.534264264504393,-8.211430655422474,45.33190118433511,13.35888298968002,13.35888298968002,3.265924073533549,5.018880002342529,,,,45.33742946623556,0.05,-0.0677647058823545,-8.05452292441455,30.952380952380956,29.76190476190476,,45.33742946623556,0.05,-0.0677647058823545,-8.05452292441455,89.17047513124909,87.3655543197906,,,,-2800618000.0,2996075.0,0.1048851441551055,,-0.1135,-119.70144072209688,-176.28334673153293,,-253.95928895300003,26.75298208910578,1.1376651188280305,,,0.0,,2996075.0,114939115.0,198449183.0,16.592076760584938,127.0,13.005782364509647,35.32824899851506,21.44868502334567,37.381517623118825,37.381517623118825,,,1748587000.0,4373728000.0,,,,,2.020202020202022,-88.68173439789335,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,-12.0492728299997,-2.58639025065562,-5.12245839689296,0.772073344246556,-3.79001877141898,-7.41046209770775,-7.41046209770775,,,,,33993014000.000004,,-4095911000.0,-1741278000.0,46203648000.0,26568178000.0,,23347098000.0,0.0,-18982425000.0,22856550000.0,6.0744925153096,,0.0,,1266046000.0,-5394474000.0,0.0,262451000.00000003,1108519000.0,3.06696897959835,-0.1135,0.114227111745507,0.0236792499677894,,,2.0622,0.0,,40233418630.0,Finance,5992150.0,1.0,48.95833333333333,45.83333333333333,6.25,8.333333333333332,20.833333333333336,25.0,2.7777777777777777,2.5,5.0,2.5,39.39393939393939,92.5,41.66666666666667,26.041666666666664,13.88888888888889,12.348484848484848,67.08333333333334,31.841856060606062,33.132260101010104
FTNCOCOA,FTN Cocoa Processors Plc,8.96,-9.949748743718578,2.988505747126455,69.05660377358492,34.736842105263165,70.66666666666669,70.66666666666669,231.85185185185188,2033.3333333333337,1692.0000000000002,1692.0000000000002,7.889167236036535,5.105577398425156,,,,63.23705504146876,3.460000000000001,3.716882352941173,89.01694061338877,76.06714628297364,88.82494004796165,,63.23705504146876,3.460000000000001,3.716882352941173,89.01694061338877,75.74805745030847,88.92608373003971,,,,-273397000.0,8536010.0,0.4596664587399972,27.80881440099317,0.3222,,,-148.74777240986828,97.13122331478506,14.415448637011853,16.62926234807645,-996.7658251466224,-174.79870946167708,0.96175201533829,-469404000.0,8536010.0,91089782.0,190075908.0,-0.2637563447906734,39.0,216.5042642193696,88.8362029738154,-68.53367161043514,310.5072418998803,310.5072418998803,,,501338000.0,430023000.0,9.3,-6.532663316582902,0.0,501669.0,0.0,-75.91150329883224,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,-9.79622980367832,-20.7025679223174,20.3816749564962,20.3816749564962,-72.89306833561936,5.62068370737251,77.3634678037282,5.74049740238366,,10.86043370104448,,,6164984000.0,-603936000.0,-1276310000.0,1256527000.0,24071496000.0,7624973000.0,1420837000.0,22941467000.0,22511444000.0,21090607000.0,1130029000.0,17.7315469172579,11.5489729619113,8.55958021875166,0.0631162088047306,-4430135000.0,-56993000.0,5345035000.0,-4493846000.0,63711000.0,1.58076512820513,0.3222,-1.13593205128205,-1.152268205128205,-0.3272589743589743,-0.12036,0.28975,5.7721651282051285,0.3643171794871795,38804999256.0,Process industries,76482649.60000001,0.9285714285714286,81.25,56.25,62.5,56.25,62.5,93.33333333333333,,92.85714285714286,80.0,6.666666666666667,0.0,0.0,18.75,63.75,93.33333333333333,44.88095238095238,9.375,67.26785714285714,61.18303571428571
ELLAHLAKES,Ellah Lakes Plc,10.35,3.499999999999996,-0.9569377990430588,1.4705882352941213,-32.352941176470594,-17.200000000000003,-25.270758122743683,238.23529411764704,167.38731483473654,166.75965882599462,166.75965882599462,4.184967872051029,5.630984247213965,,,,46.11007630682182,0.450000000000001,-0.4886764705882438,-50.58004640371412,17.500000000000053,16.66666666666671,,46.11007630682182,0.450000000000001,-0.4886764705882438,-50.58004640371412,39.73907702321112,37.108337729195874,,,,-2710336377.28,2899641.0,0.2910622020120188,,-0.3886,-32.22184416468187,-65.61888697349967,-52.67603524238368,-203.26561733524144,15.092590608883846,5.576631141330844,,-25.202755733844945,0.0138607118551205,-1447465000.0,2899641.0,47132054.0,96801816.0,-7.6289033604034575,,2088.2527021456985,,353.61261829652994,13172.172953846157,13172.172953846157,,,547180000.0,349525000.0,,,,,3.499999999999996,-83.57850331389386,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,-24.5449105777542,-286.617341172224,-254.589075574382,-254.589075574382,,-5.27401091881907,-6.85766657559754,-6.45246737985761,,262.0724305944704,,,526435000.0,-129213000.0,-1508854000.0,-1340246000.0,26101625000.0,1076454000.0,845351000.0,7807572000.0,344667000.0,-500684000.0,18294054000.0,3.07976253486875,3.07976253486875,0.0188403838755478,2.4526601038103446,,,,,,0.136446685763098,-0.3886,,,-0.3910798628518113,-0.375168448161848,4.74164,0.0893342384946093,0.2191065226600065,38581738281.0,Process industries,30011284.349999998,0.9285714285714286,25.0,0.0,0.0,62.5,0.0,100.0,14.285714285714285,21.428571428571427,0.0,0.0,,64.28571428571429,0.0,17.5,57.14285714285714,7.142857142857142,32.142857142857146,36.839285714285715,34.55357142857143
SOVRENINS,Sovereign Trust Insurance PLC,2.43,-10.0,13.0232558139535,25.906735751295347,-17.627118644067796,-28.849908659115822,-32.73085182534001,145.4545454545455,767.8571428571429,386.00000000000006,386.00000000000006,11.422508230173124,8.545502071255445,,,,55.24341870560585,0.3500000000000001,0.2903529411764722,129.28284089332772,86.84863523573203,89.4399092155053,,55.24341870560585,0.3500000000000001,0.2903529411764722,129.28284089332772,80.28373241028707,81.11885130854319,,,,662997000.0,5578337.0,0.5899955866173309,52.14592274678112,0.0466,-71.67173252279635,-71.66743659224812,,-71.66743659224812,0.0082331355555923,0.0082331355555923,,,0.189169942226582,,5578337.0,38436382.0,80012100.0,6.484053783962702,152.0,13.55222426976458,46.43306803820819,-5.095241236233353,12.939589931209303,12.939589931209303,,,7019806000.0,7019806000.0,2.43,-10.0,-5.555555555555569,1578459.0,-5.555555555555569,-61.51512930104124,,,,,,2.01612903225806,0.0,0.0,,2.0,1.0,,1.87987274037972,1.84283366029243,1.39005994456215,,2.34162139791086,4.23222711905954,3.16450246493424,,,,,47695569000.0,,896616000.0,662997000.0,28314752000.0,19198463000.0,,12486446000.0,5356300000.0,-3922770000.0,15828306000.0,2.7348993690139,,0.34202246941334,,,,,,,3.35219998770657,0.0466,,,,,1.10068,0.3764582155242285,,38415975093.0,Finance,13555358.91,0.9285714285714286,89.58333333333334,22.916666666666664,1.0416666666666665,72.91666666666666,0.0,27.500000000000004,16.666666666666664,10.0,10.0,12.5,,47.5,1.0416666666666665,37.291666666666664,22.083333333333336,10.833333333333334,24.270833333333332,33.01488095238095,30.47842261904762
